,Unnamed: 0,created_date,tweets,sentiment
4567,916,2019-04-04,Tesla crashed 8.2 % today announcing first-quarter deliveries softer forecasts . Could electric automa…,Neutral
4568,917,2019-04-04,Reports : Trump Nominate Herman Cain Fed Board,Neutral
4569,918,2019-04-04,RT @ TheCannaWriter : latest Benzinga details CBD may benefit pets stimulate market time . Thank @ austi…,Positive
4570,919,2019-04-04,Tilray 's Stock Find Technical Support ? $ TLRY,Neutral
4571,920,2019-04-04,Vireo Health Enters Recreational Cannabis Mayflower Botanicals Acquisition $ VREOF,Neutral
4572,921,2019-04-04,iAnthus Enters Licensing Agreement Female-Focused Medical Cannabis Producer $ ITHUF,Neutral
4573,922,2019-04-04,"Bezos Divorce Finalized : MacKenzie Get 4 % Amazon , Give Up Voting Control $ AMZN",Neutral
4574,923,2019-04-04,Rapid changes taking place across blockchains digital assets means 's endless amount indus…,Negative
4575,924,2019-04-04,n't Take Long Short Sellers Pile Lyft $ LYFT $ LEVI $ SNAP,Negative
4576,925,2019-04-04,"Guggenheim Upgrades Facebook Investors 'Gain Comfort ' Content , Privacy Concerns $ FB",Neutral
4577,926,2019-04-04,Analyst : Constellation 's Wine Sale Likely Dilutive 3 Years $ STZ,Neutral
4578,927,2019-04-04,Healthy Rating Big Health Care ETF $ XLV $ PFE $ UNH,Positive
4579,928,2019-04-04,"Nabis Execs Talks $ 26M Raise : 'It Takes Unique Product Offering , Solid Development , Branding Distribution'…",Positive
4580,929,2019-04-04,Tesla Analysts Weigh Huge Deliveries Miss $ TSLA,Positive
4581,930,2019-04-04,NIO 's Lower Share Price Charges Interest Chinese EV Maker $ NIO $ TSLA,Neutral
4582,931,2019-04-04,'s Driving Rally Nanocap Biotech Tonix Pharma ? $ TNXP,Neutral
4583,932,2019-04-04,RT @ Spus : missed today @ Benzinga # PreMarket Prep Show .,Neutral
4584,933,2019-04-04,"Morgan Stanley Downgrades Micron , Says Street Outlook 'Too Optimistic ' $ MU",Neutral
4585,934,2019-04-04,3 Reasons Guggenheim Downgraded Roku $ ROKU $ AAPL $ AMZN $ VIAB,Neutral
4586,935,2019-04-04,"CBD Pet Edibles Market Shows Room Growth , Improvement",Neutral
4587,936,2019-04-04,Silk Road Medical 's IPO : Need Know $ SILK,Neutral
4588,937,2019-04-04,Excellence European Dividends $ OEUR,Neutral
4589,938,2019-04-04,RT @ BenzingaPro : Join us tomorrow # cannabis # investing meetup @ Benzinga HQ 4:30 PM :,Neutral
4590,939,2019-04-04,Japan Getting Serious Cryptocurrency $ GBTC $ YAHOY,Negative
4591,940,2019-04-04,Report : Icahn n't Wait Lyft 's IPO Sell Stake $ LYFT,Neutral
4592,941,2019-04-04,32 Stocks Moving Thursday 's Pre-Market Session $ REPH $ TST $ PTN $ RPM $ NSPR $ OPTT $ AVEO $ PSTI $ RECN $ LNDC $ TSLA…,Neutral
4593,942,2019-04-04,RT @ BenzingaPro : Initial Jobless Claims Last Week 202K vs 216K Economist Estimate ; Continuing Claims 1.717M vs 1.75M Est .,Neutral
4594,943,2019-04-04,Tesla Could 'Bumpy ' Year Q1 Deliveries Came Lower Expected $ TSLA,Negative
4595,944,2019-04-04,# OTD Market History : Dr. Martin Luther King Jr. Assassinated,Neutral
4596,945,2019-04-04,ETF Issuer Torrid Growth Pace,Neutral
4597,946,2019-04-04,Researchers Trick Tesla Autopilot Using Stickers Road $ TSLA,Neutral
4598,947,2019-04-04,"Analysts : Intel 's Datacentric Innovation Day Reinforces Performance Leadership , Major Surprises",Positive
4599,948,2019-04-04,"Cuba 's Economy Better , Still Long Way Go",Positive
4600,949,2019-04-03,@ cityoftoronto 2019 Cannabis Capital Conference $ TAP,Neutral
4601,950,2019-04-03,"Verizon Rolls Out 5G Wireless Network Ahead Schedule Chicago , Minneapolis $ VZ $ $ $ TMUS",Neutral
4602,951,2019-04-03,"Report : IKEA Eyes Furniture Rental , Stores Urban Cores",Neutral
4603,952,2019-04-03,"Notwithstanding year 's run Advanced Micro Devices , RBC Capital Markets still sees opportunity build p…",Positive
4604,953,2019-04-03,Morgan Stanley : CBS Stock Appears Cheap,Positive
4605,954,2019-04-03,Analyst Says 's 'Becoming Increasingly Clear ' Caterpillar Approaching Negative Earnings Cycle,Positive
4606,955,2019-04-03,"FDA Schedules First Public Hearing CBD , Sends Warning Letters 3 Companies",Positive
4607,956,2019-04-03,Key Technical Levels & amp ; P 500 Huge Quarter,Positive
4608,957,2019-04-03,3 Bulls React Dave & amp ; Buster 's Q4 Earnings,Neutral
4609,958,2019-04-03,GameStop Losing Game Buyers Cloud : Analysts Project 'Another Tough Year ',Negative
4610,959,2019-04-03,S3 Partners : Expect Lyft Shorts 'Put Pedal Metal ' $ LYFT,Neutral
4611,960,2019-04-03,"Blue Apron Announces CEO Dickerson 's Resignation , Replacement Etsy COO",Neutral
4612,961,2019-04-03,Saudi Arabia ETF Soaring $ KSA,Neutral
4613,962,2019-04-03,Analysts React Walgreens Q2 Earnings Miss $ WBA,Neutral
4614,963,2019-04-03,"XPO Logistics Analyst Stays Bullish Despite Economic Headwinds , Big Customer Loss $ AMZN $ XPO",Positive
4615,964,2019-04-03,Valuation Concerns Prompt BMO Downgrade Dunkin ' Brands $ DNKN,Neutral
4616,965,2019-04-03,Aurora Cannabis Files Preliminary Prospectus Raise Up $ 750M $ ACB,Neutral
4617,966,2019-04-03,RBC Says AMD High Beta Name 2019 $ AMD $ SNPS,Positive
4618,967,2019-04-03,Toronto 2019 Cannabis Capital Conference :,Neutral
4619,968,2019-04-03,"Verizon Rolls Out 5G Wireless Network Ahead Schedule Chicago , Minneapolis $ VZ $ $ TMUS",Neutral
4620,969,2019-04-03,"BTIG Bullish GrubHub , Says Company Quadruple Restaurant Footprint $ GRUB",Neutral
4621,970,2019-04-03,RT @ Spus : missed today om @ Benzinga # PreMarket Prep Show .,Neutral
4622,971,2019-04-03,"JPMorgan Upgrades Intelsat , Says Investors Overreacted C-Band Spectrum Sale Obstacles $",Negative
4623,972,2019-04-03,2 Key Technical Levels Tesla Investors Keep Eye $ TSLA,Neutral
4624,973,2019-04-03,"Nomura Initiates Coverage Semi Stocks , Picks AMD Intel Winners $ AMD $ INTC $ NVDA $ XLNX",Neutral
4625,974,2019-04-03,Qualcomm CFO Leaves Join Rival Intel $ INTC $ QCOM,Neutral
4626,975,2019-04-03,"Vestwell , Retirement-Focused Fintech Company , Raises $ 30M Series B $ GS",Neutral
4627,976,2019-04-03,"Latest PG & amp ; E : Executive Overhaul , Judge Halts Dividend Payments $ PCG",Positive
4628,977,2019-04-03,Pre-Market Activity : Need Know -,Neutral
4629,978,2019-04-03,"Cuba 's Economy Better , Still Long Way Go $ CUBA",Positive
4630,979,2019-04-03,RT @ TripleDTrader : Talking market structure @ JoeSaluzzi LIVE right -,Positive
4631,980,2019-04-03,RT @ BenzingaPro : ADP Mar . 129K vs 184K Economist Expectation,Neutral
4632,981,2019-04-03,Bearish Case Big Energy ETF $ XLE $ CVX $ XOM,Neutral
4633,982,2019-04-03,30 Stocks Moving Wednesday 's Pre-Market Session $ APRN $ APTX $ RIOT $ PLAY $ BOOM $ TELL $ $ SIG $ ADMA $ ADXS $ IZEA…,Neutral
4634,983,2019-04-03,# OTD Market History : Judge Rules Microsoft Monopoly $ MSFT,Neutral
4635,984,2019-04-03,India 's 7.3 % Growth Worth Investment ? $ PIN $ HDB $ IBN $ TTM $ INFY $ RDY,Positive
4636,985,2019-04-03,2 Key Technical Levels Tesla Investors Keep Eye $ TSLA,Neutral
4637,986,2019-04-03,RT @ daveroyse : Seaport Global Starts Lyft Sell : ' Big Leap Faith ' $ LYFT,Neutral
4638,987,2019-04-03,Dividend ETF Tear $ OUSA,Neutral
4639,988,2019-04-02,Alliance American Football League Set Suspend Operations $ WWE,Neutral
4640,989,2019-04-02,"Morgan Stanley , Wedbush Cautious Carvana $ CVNA",Neutral
4641,990,2019-04-02,Hours Update -,Neutral
4642,991,2019-04-02,RT @ StarbudsCanada : president Dave Martyn attending @ Benzinga conference # Toronto April 17-18 . Catch Fire Sid…,Neutral
4643,992,2019-04-02,"Analyst : Kellogg Trims Fat Selling Keebler , Snack Brands $ K $ GIS $ MDLZ",Neutral
4644,993,2019-04-02,RT @ BzCannabis : Vertical Companies Closes $ 58M Series Financing Round latest @ Benzinga # Cannabis # BZCannabis,Positive
4645,994,2019-04-02,"GameStop Shares Drop Following Q4 Sales Miss , Lower Guidance $ GME",Neutral
4646,995,2019-04-02,"Dave & amp ; Busters Trades Higher Q4 Earnings Beat , Adds $ 200M Buyback $ PLAY",Positive
4647,996,2019-04-02,Emerald Growth Partners Pre-Qualified Operations Michigan,Neutral
4648,997,2019-04-02,"Meet New Dow , Old Dow : BMO Bullish Spin-Off , Sees Similar Positives $ DOW $ DWDP",Positive
4649,998,2019-04-02,Preferreds Power Up $ PSK,Neutral
4650,999,2019-04-02,2 Key Technical Levels Tesla Investors Keep Eye $ TSLA,Neutral
4651,1000,2019-04-02,Sangamo Soars Amid Multiple Development Pipeline Updates $ SGMO $ PFE $ SNY,Neutral
4652,1001,2019-04-02,S3 Partners : Expect Lyft Shorts 'Put Pedal Metal ' $ LYFT,Neutral
4653,1002,2019-04-02,Analysts React Huge Ally Financial Buyback $ ALLY,Positive
4654,1003,2019-04-02,Snapshot Tesla 's 'S3XY ' Models $ F $ TSLA,Neutral
4655,1004,2019-04-02,"Meet Sharon , Operations Manager Benzinga # TeamTuesday 's worked Downtown Detroit almost 7 years Sh…",Neutral
4656,1005,2019-04-02,RT @ Spus : missed today @ Benzinga # PreMarket Prep Show .,Neutral
4657,1006,2019-04-02,Seaport Global Starts Lyft Sell Rating : ' Big Leap Faith ' $ LYFT,Neutral
4658,1007,2019-04-02,Piper Jaffray : Excitement 'Clear Across City ' First Toronto Cannabis Store Opens,Positive
4659,1008,2019-04-02,ADMA Biologics Rips Higher FDA Nod Immunodeficiency Therapy $ ADMA,Positive
4660,1009,2019-04-02,RT @ LaMonicaBuzz : # StupidStock Move Day ! H/t crew @ Benzinga # Premarket show mentioning one intervie…,Neutral
4661,1010,2019-04-02,Amazon Slashes Whole Foods Prices $ AMZN $ KR $ WMT,Positive
4662,1011,2019-04-02,"Blockchain technologies disrupting government , finance , supply chain healthcare . could mean…",Neutral
4663,1012,2019-04-02,Mysterious Bitcoin Buyer Sends Cryptocurrencies Soaring $ GBTC $ BTC $ ETH $ LTC $ XRP,Neutral
4664,1013,2019-04-02,Apple Edibles : Défoncé CEO Says Created Brand 'For People Enjoy Appreciate Chocolate ' $ AAPL…,Positive
4665,1014,2019-04-02,Happy Customers Lead Winning ETF $ ACSI $ AMZN $ COST $ ETSY,Positive
4666,1015,2019-04-02,Wedbush Says 'Too Early Over-Reactive ' Lyft $ LYFT,Positive
4667,1016,2019-04-02,32 Stocks Moving Tuesday 's Pre-Market Session $ ADMA $ SFET $ AQB $ ACHV $ SXTC $ AVEO $ ALLY $ OSTK $ EVOK $ APYX $ SNH…,Neutral
4668,1017,2019-04-02,India 's 7.3 % Growth Worth Investment ?,Positive
4669,1018,2019-04-02,# OTD Market History : Eurozone Unemployment Hits 12 %,Neutral
4670,1019,2019-04-02,Analyst : WWE Network Subscriber Data Bullish Ahead WrestleMania $ CMCSA $ FOXA $ WWE,Neutral
4671,1020,2019-04-02,"Cannabis Industry Investment , 2018 Terrific 2019 Looks Even Better $ ACB $ CGC $ CRON $ TLRY $ BUD $ NVZ $ STZ…",Positive
4672,1021,2019-04-02,"RT @ Benzinga : Despite Wall Street ’ pre-IPO excitement , Lyft closed down 8.3 % first day public another 12 % today . One analyst te…",Negative
4673,1022,2019-04-02,"John Oliver Roasts WWE , Time Health Benefits Independent Contracts $ WWE",Neutral
4674,1023,2019-04-01,Best Sector ETFs April : Trying Avoid April Showers $ XLB $ XLE $ XLP $ XLK,Positive
4675,1024,2019-04-01,Analyst Loves Alibaba 's 'Super App ' $ BABA,Positive
4676,1025,2019-04-01,Snapshot Tesla 's 'S3XY ' Models $ TSLA,Neutral
4677,1026,2019-04-01,RT @ BenzingaEvents : Looking learn # cannabis industry ? Join us Friday @ Benzinga HQ # DowntownDetroit network…,Neutral
4678,1027,2019-04-01,Credit Suisse Thinks Spotify 's Expectations High $ SPOT,Positive
4679,1028,2019-04-01,"Despite Wall Street ’ pre-IPO excitement , Lyft closed down 8.3 % first day public another 12 % today . One…",Negative
4680,1029,2019-04-01,Facebook CEO Calls Social Media Regulation $ FB,Positive
4681,1030,2019-04-01,Advaxis Shares Surge Positive Clinical Trial Updates $ ADXS $ MRK,Positive
4682,1031,2019-04-01,Aphria Launches First CBD Product Germany $ APHA,Positive
4683,1032,2019-04-01,Cresco Labs Acquire Origin House $ 825M Deal $ CRLBF $ ORHOF,Neutral
4684,1033,2019-04-01,Wynn Tests Key Technical Level Following Macau Revenue Beat $ WYNN,Neutral
4685,1034,2019-04-01,"Turtle Beach Sells 30 Million Headsets , DA Davidson Says Guidance Remains 'Ultra Conservative ' $ HEAR",Neutral
4686,1035,2019-04-01,Good Time Play Defense $ USMV,Positive
4687,1036,2019-04-01,Analysts Think BlackBerry 's Turnaround $ BB,Neutral
4688,1037,2019-04-01,"IPO Outlook Week : Ruhnn , Silk Road Medical , NGM Biopharmaceuticals Trading Platform $ NGM $ RUHN $ SILK…",Neutral
4689,1038,2019-04-01,AstraZeneca 's Rare Pediatric Genetic Disorder Drug Granted Breakthrough Therapy Designation $ AZN $ MRK,Positive
4690,1039,2019-04-01,RT @ Spus : missed today @ Benzinga # PreMarket Prep Show .,Neutral
4691,1040,2019-04-01,"Kellogg Sells Keebler , Brands Ferrero $ 1.3B Deal $ K $ TWNK",Neutral
4692,1041,2019-04-01,KeyBanc Lifts Roku Price Target Amid Ongoing Momentum $ AAPL $ ROKU,Neutral
4693,1042,2019-04-01,Ziopharma 's Lead Asset Snags Fast Track Designation Cancer Treatment $ ZIOP,Positive
4694,1043,2019-04-01,Apple 's Stock Under Pressure Following Report Product Price Cuts China $ AAPL,Neutral
4695,1044,2019-04-01,"Disney 's # Dumbo Flies Off Weekend Box Office , Quite High Expected $ CMCSA $ DIS",Positive
4696,1045,2019-04-01,Know # WowAir Shutdown $ AAL $ UAL,Neutral
4697,1046,2019-04-01,"Lyft 's Ready Pickup , Guggenheim Waits Another Ride $ LYFT",Positive
4698,1047,2019-04-01,Asset Allocator 's Momentum ETF $ GMOM,Neutral
4699,1048,2019-04-01,"# OTD Market History : Jobs , Wozniak Cultivate Apple $ AAPL",Neutral
4700,1049,2019-04-01,Airline Sector Deals Multiple System-Wide Outages $ AAL $ DAL $ LUV,Neutral
4701,1050,2019-04-01,RT @ BenzingaPro : USA Core Retail Sales ( MoM ) Feb -0.40 % vs 0.40 % Est ; Prior 1.40 % USA Retail Sales ( MoM ) Feb -0.20 % vs 0.30 % Est ; …,Neutral
4702,1051,2019-04-01,"Week Ahead Biotech : Conferences , PDUFA Dates , Clinical Trials , Earnings IPOs $ PRTO $ ATNM $ INCY $ SWAV…",Neutral
4703,1052,2019-04-01,25 Stocks Moving Monday 's Pre-Market Session $ SORL $ SELB $ ELGX $ ZIOP $ TTM $ TAK $ XNET $ AZN $ GBR $ STNE $ CLWT $ SEEL,Neutral
4704,1053,2019-04-01,RT @ JasonRaznick : Preparing Toronto : Cannabis LP Executives Talk Canadian Market $ ACB $ OGRMF $ SPRWF,Neutral
4705,1054,2019-04-01,Peek Markets : US Stock Futures Signal Higher Start Wall Street $ CABO $ CALM $ KMX $ ZIOP $ OI $ SPY $ DJIA…,Positive
4706,1055,2019-04-01,"Apple Service : Analysts Break Down New Apple TV+ , Apple News+ Apple Arcade $ AAPL",Negative
4707,1056,2019-04-01,Attention Biotech Investors : Mark Calendar April PDUFA Dates $ ADMA $ EVOK $ MRK $ GSK $ ABBV $ REGN $ HRTX…,Neutral
4708,1057,2019-04-01,"Insider Buys Week : Continental Resources , Kinder Morgan , Revlon $ CLR $ KMI $ REV",Neutral
4709,1058,2019-03-31,Good Time Play Defense $ USMV,Positive
4710,1059,2019-03-31,"Marketing Over Merchandise ? Shoe Expert Says Nike , Would n't Sign Duke 's Zion Williamson $ NKE…",Neutral
4711,1060,2019-03-31,"Week Cannabis : SAFE ( er ) Banking , New Jersey , Seth Rogen , Walgreens Earnings $ MJ $ CGC $ CRON $ NBEV $ APDN…",Positive
4712,1061,2019-03-31,Barron 's : & amp ; Vs. Verizon $ $ VZ,Neutral
4713,1062,2019-03-31,US Strengthens Shipping Sanctions Policy North Korea Syria,Neutral
4714,1063,2019-03-31,Auburn Vs. Kentucky Tip Off : 's Investors Might Want Root One SEC Teams Win…,Negative
4715,1064,2019-03-31,Analyst Thinks Could Get Worse Kraft Heinz $ KHC,Negative
4716,1065,2019-03-31,"Morgan Stanley Downgrades Yeti , Says Good News Priced $ YETI",Positive
4717,1066,2019-03-31,Kudlow Wants Fed Cut Interest Rates : 'We n't Want Threaten Great Recovery ',Positive
4718,1067,2019-03-31,"IPO Outlook Week : Ruhnn , Silk Road Medical , NGM Biopharmaceuticals Trading Platform $ NGM $ RUHN $ SILK…",Neutral
4719,1068,2019-03-31,"Legal Cannabis Fuels US Job Boom : Florida , Nevada Biggest Gainers $ MJ",Positive
4720,1069,2019-03-31,"Bulls & amp ; Bears Week : Carnival , Comcast , Mosaic , Nokia , Tesla $ AMRN $ BA $ BBBY $ NOK $ CCL $ FOXA $ TSLA…",Neutral
4721,1070,2019-03-30,"Barron 's Picks Pans : DowDuPont , Wells Fargo , Zoetis $ APH $ DWDP $ $ VZ $ ZTS $ WFC",Neutral
4722,1071,2019-03-30,JPMorgan Cuts Tesla Price Target Meeting Management $ TSLA,Neutral
4723,1072,2019-03-30,"Walgreens Joins CVS , Start Selling CBD Products Select Stores $ WBA $ CVS $ DSW",Neutral
4724,1073,2019-03-30,Jefferies Says Yeti Early Stages Global Growth $ YETI,Positive
4725,1074,2019-03-30,2 Signals 's Time Shift Growth Stocks Value Stocks $ DVY $ QQQ $ XLF $ XLK,Neutral
4726,1075,2019-03-30,"Apple Rolls Out Streaming Service Apple TV+ , TV Channels $ AAPL $ AMZN $ ROKU $ NFLX",Neutral
4727,1076,2019-03-30,African Cannabis Market Could Reach $ 7.1B 2023 $ APHA $ CGC $ TLRY $ SPRWF,Neutral
4728,1077,2019-03-30,Know Wow Air Shutdown $ AAL $ UAL,Positive
4729,1078,2019-03-30,Go Growth ETF April $ AMZN $ MSFT $ SPYG,Neutral
4730,1079,2019-03-30,"Week Ahead Biotech : Conferences , PDUFA Dates , Clinical Trials , Earnings IPOs $ IBB $ XBI $ ADMA $ EVOK $ PRTO…",Neutral
4731,1080,2019-03-30,RT @ IncredibleTrade : top sources information successful trading : 1 . Custom ToS Scripts 2 . @ MarketSmith 3 . @ Benzinga 4 . @ Street…,Positive
4732,1081,2019-03-30,"Marketing Over Merchandise ? 'If Nike , Would Sign Zion Williamson , ' Says @ NPDMattPowell $ NKE $ UAA…",Neutral
4733,1082,2019-03-30,Memes Survive EU 's Internet Copyright Laws — $ GOOG $ GOOGL,Neutral
4734,1083,2019-03-29,iAnthus Expands CBD Space $ 14M Acquisition $ ITHUF,Neutral
4735,1084,2019-03-29,Cramer Says Apple 's Credit Card Up Low Expectations $ AAPL $ AXP $ GS,Neutral
4736,1085,2019-03-29,"RT @ Benzinga : 30 Major League Baseball teams swing action Thursday particularly early # OpeningDay , game ’ long-term fi…",Negative
4737,1086,2019-03-29,Revolution CEO Steve Case Hunting Innovation Outside Silicon Valley $ AMZN $ HPE,Neutral
4738,1087,2019-03-29,"Trucking 's Image Improving , Still Needs Done",Neutral
4739,1088,2019-03-29,Skipping Growing Pains : Franchise Make Sense Cannabis Entrepreneurs,Neutral
4740,1089,2019-03-29,Lyft Rockets Onto Public Markets $ 2.3B Raise $ LYFT,Neutral
4741,1090,2019-03-29,Kudlow Wants Fed Cut Interest Rates : 'We n't Want Threaten Great Recovery ',Positive
4742,1091,2019-03-29,Attention Biotech Investors : Mark Calendar April PDUFA Dates $ EVOK $ ADMA $ MRK $ GSK $ ABBV $ REGN $ HRTX…,Neutral
4743,1092,2019-03-29,Bond ETF Equity Feel $ CWB,Neutral
4744,1093,2019-03-29,May 's Brexit Deal Shot Down Third Time ; PM Sees 'Grave ' Implications,Negative
4745,1094,2019-03-29,Mid-Day Movers : Need Know -,Neutral
4746,1095,2019-03-29,Baker Hughes Reports Biggest Cut Oil Rigs 3 Years $ BHGE $ USO,Neutral
4747,1096,2019-03-29,Analyst Thinks Could Get Worse Kraft Heinz $ KHC $ WMT,Negative
4748,1097,2019-03-29,"RBC Downgrades Comcast , Charter Cable Concerns $ CHTR $ CMCSA",Neutral
4749,1098,2019-03-29,Sen. Warren Wells Fargo CEO Sloan 's Retirement : 'About Damn Time ' $ WFC,Neutral
4750,1099,2019-03-29,Preparing Toronto : Cannabis LP Executives Talk Canadian Market $ ACB $ OGRMF $ SPRWF,Neutral
4751,1100,2019-03-29,". @ CitronResearch talks Ackman : `` think soon opened mouth lost battle , government…",Neutral
4752,1101,2019-03-29,RT @ BenzingaPro : Lyft Shares Open Trade $ 87.24 ; IPO Priced $ 72/Share $ LYFT,Neutral
4753,1102,2019-03-29,CDC : 44 States Still Reporting High Flu Activity $ SNY,Positive
4754,1103,2019-03-29,CBD Drink Maker New Age Beverages Trades Higher Q4 Print $ NBEV,Positive
4755,1104,2019-03-29,RT @ Spus : missed today @ Benzinga # PreMarket Prep Show detailed analysis $ LYFT IPO @ EricKrull1 ( 34 min 5 sec ) .…,Positive
4756,1105,2019-03-29,Introducing Newest Futures Product : @ FreightWaves Trucking Freight Futures,Neutral
4757,1106,2019-03-29,Autodesk Analysts Talk Growth Drivers Investor Day $ ADSK,Neutral
4758,1107,2019-03-29,"Wedbush Says Lyft IPO Good Tech Sector , Passes Stock $ LYFT",Positive
4759,1108,2019-03-29,JPMorgan Cuts Tesla Price Target Meeting Management $ TSLA,Neutral
4760,1109,2019-03-29,Advisor Embraces Pair Values-Based ETFs $ BLES $ ISMD,Neutral
4761,1110,2019-03-29,"Raymond James Upgrades Wells Fargo , Says Tim Sloan 's Retirement 'Removes Headwind ' $ WFC",Neutral
4762,1111,2019-03-29,Pre-Market Activity : Need Know -,Neutral
4763,1112,2019-03-29,"Marketing Over Merchandise ? Shoe Expert Says , 'If Nike , Would Sign Zion Williamson ' $ NKE $ UAA",Neutral
